access_id,student_id,course_id,content_type,content_id,timestamp,time_spent_minutes
A02380,S1027,MATH150,quiz,MATH150-Q0401,2025-04-09 02:31:28,8
A02381,S1023,DS400,video,DS400-V0804,2025-03-18 11:52:06,46
A02382,S1026,DS400,lecture,DS400-L1005,2025-02-23 15:27:15,17
A02383,S1050,CS101,assignment,CS101-A0102,2025-03-31 22:52:02,12
A02384,S1027,CS101,quiz,CS101-Q0504,2025-04-26 20:57:44,78
A02385,S1003,DS200,discussion,DS200-D0902,2025-02-13 10:59:18,4
A02386,S1017,DS200,assignment,DS200-A0903,2025-02-08 08:46:09,80
A02387,S1025,CS301,video,CS301-V0305,2025-02-09 18:02:30,26
A02388,S1008,CS301,quiz,CS301-Q0105,2025-02-07 07:07:42,47
A02389,S1026,DS400,reading,DS400-R0704,2025-03-18 13:58:44,6
A02390,S1025,DS200,assignment,DS200-A0702,2025-02-10 00:55:20,74
A02391,S1033,CS301,reading,CS301-R0601,2025-03-03 07:25:30,75
A02392,S1019,MATH150,reading,MATH150-R0104,2025-03-15 18:21:32,51
A02393,S1013,MATH150,discussion,MATH150-D0402,2025-03-28 23:25:10,54
A02394,S1023,CS101,reading,CS101-R1004,2025-02-18 02:42:14,59
A02395,S1013,DS200,video,DS200-V0702,2025-03-15 23:50:44,16
A02396,S1006,MATH150,video,MATH150-V0502,2025-04-19 04:02:35,53
A02397,S1043,DS200,assignment,DS200-A0605,2025-04-10 09:23:10,42
A02398,S1018,DS200,lecture,DS200-L0905,2025-04-04 15:27:14,6
A02399,S1035,CS301,discussion,CS301-D1001,2025-04-14 17:01:47,80
A02400,S1027,DS200,assignment,DS200-A0403,2025-04-30 23:24:49,11
A02401,S1043,DS400,discussion,DS400-D0703,2025-02-23 06:58:05,26
A02402,S1036,MATH150,video,MATH150-V0303,2025-03-18 14:58:38,24
A02403,S1024,CS101,reading,CS101-R0902,2025-02-23 17:00:37,32
A02404,S1017,DS200,lecture,DS200-L0401,2025-02-09 12:16:34,47
A02405,S1043,DS400,quiz,DS400-Q0701,2025-03-10 04:05:14,35
A02406,S1024,CS301,assignment,CS301-A0705,2025-04-08 10:06:52,35
A02407,S1032,MATH150,quiz,MATH150-Q0705,2025-04-12 00:15:12,35
A02408,S1047,MATH150,video,MATH150-V0602,2025-03-16 06:14:41,48
A02409,S1037,CS301,reading,CS301-R0704,2025-04-13 13:35:58,77
A02410,S1050,DS400,quiz,DS400-Q0204,2025-02-22 03:02:57,36
A02411,S1009,CS101,video,CS101-V0603,2025-03-09 18:56:46,3
A02412,S1035,CS101,discussion,CS101-D0605,2025-05-01 21:50:31,40
A02413,S1033,CS101,reading,CS101-R0304,2025-03-31 17:34:37,19
A02414,S1021,MATH150,discussion,MATH150-D0704,2025-03-03 04:50:21,58
A02415,S1012,CS101,video,CS101-V0104,2025-04-27 08:26:31,36
A02416,S1009,DS200,reading,DS200-R1001,2025-02-27 16:02:23,24
A02417,S1025,CS101,reading,CS101-R0103,2025-04-06 01:05:06,70
A02418,S1038,DS200,video,DS200-V0304,2025-04-22 03:41:24,15
A02419,S1020,MATH150,reading,MATH150-R0401,2025-03-17 20:02:17,73
A02420,S1027,DS200,assignment,DS200-A0802,2025-02-11 23:50:42,88
A02421,S1002,CS101,discussion,CS101-D0204,2025-03-25 09:50:58,46
A02422,S1011,DS200,lecture,DS200-L0203,2025-04-13 17:41:28,71
A02423,S1029,CS101,discussion,CS101-D0503,2025-02-17 01:24:24,27
A02424,S1024,MATH150,assignment,MATH150-A0304,2025-04-29 04:51:55,65
A02425,S1030,MATH150,reading,MATH150-R0801,2025-02-12 18:54:11,64
A02426,S1013,DS200,assignment,DS200-A0105,2025-03-13 18:26:36,44
A02427,S1048,DS200,video,DS200-V0804,2025-03-17 20:24:49,17
A02428,S1037,CS301,quiz,CS301-Q0604,2025-02-20 03:41:49,25
A02429,S1030,CS101,lecture,CS101-L0501,2025-04-05 13:31:42,6
A02430,S1049,MATH150,video,MATH150-V0805,2025-02-07 23:27:02,4
A02431,S1024,MATH150,assignment,MATH150-A0901,2025-02-05 09:39:56,4
A02432,S1010,CS301,assignment,CS301-A0302,2025-02-08 06:02:49,40
A02433,S1012,MATH150,quiz,MATH150-Q0401,2025-03-15 04:13:55,4
A02434,S1039,MATH150,video,MATH150-V1001,2025-04-17 13:22:59,28
A02435,S1049,CS301,discussion,CS301-D0204,2025-02-17 20:11:16,5
A02436,S1013,CS101,video,CS101-V0705,2025-03-07 10:50:42,45
A02437,S1046,DS200,discussion,DS200-D0702,2025-04-30 21:11:12,4
A02438,S1039,DS200,discussion,DS200-D0802,2025-03-07 06:25:56,17
A02439,S1047,MATH150,discussion,MATH150-D0602,2025-05-01 04:19:05,31
A02440,S1010,DS200,video,DS200-V0802,2025-04-10 18:26:13,79
A02441,S1013,DS400,discussion,DS400-D1002,2025-02-02 00:14:38,37
A02442,S1024,CS301,assignment,CS301-A0403,2025-02-23 18:22:58,17
A02443,S1015,CS301,quiz,CS301-Q0205,2025-03-07 20:30:12,5
A02444,S1031,CS301,lecture,CS301-L0105,2025-03-18 10:44:25,6
A02445,S1033,DS200,quiz,DS200-Q1004,2025-04-19 08:53:38,16
A02446,S1049,DS400,video,DS400-V0404,2025-02-05 14:48:37,13
A02447,S1001,CS301,lecture,CS301-L0304,2025-02-11 13:25:19,46
A02448,S1042,DS400,video,DS400-V0905,2025-04-04 05:52:18,24
A02449,S1046,CS101,quiz,CS101-Q0703,2025-03-25 17:32:39,34
A02450,S1050,CS301,quiz,CS301-Q0403,2025-03-16 20:17:45,34
A02451,S1009,DS200,video,DS200-V0402,2025-02-15 14:57:27,21
A02452,S1046,DS400,lecture,DS400-L0205,2025-03-02 05:25:15,33
A02453,S1010,MATH150,discussion,MATH150-D1002,2025-04-12 12:29:01,86
A02454,S1044,DS200,video,DS200-V0604,2025-02-07 10:07:04,49
A02455,S1012,DS400,reading,DS400-R0403,2025-04-06 13:43:31,7
A02456,S1025,DS200,assignment,DS200-A0802,2025-02-08 08:16:32,83
A02457,S1008,DS400,lecture,DS400-L0504,2025-04-09 06:00:06,63
A02458,S1018,CS101,video,CS101-V0104,2025-04-07 19:48:50,41
A02459,S1015,DS400,reading,DS400-R0205,2025-03-05 07:48:15,20
A02460,S1001,CS101,video,CS101-V0702,2025-03-12 20:00:18,85
A02461,S1004,DS400,reading,DS400-R0702,2025-03-29 07:14:36,61
A02462,S1043,MATH150,quiz,MATH150-Q0203,2025-04-13 19:06:29,36
A02463,S1031,CS101,reading,CS101-R0603,2025-03-29 02:02:20,10
A02464,S1012,CS101,reading,CS101-R0204,2025-04-12 19:31:56,35
A02465,S1005,CS101,discussion,CS101-D0603,2025-03-15 10:51:20,35
A02466,S1002,DS400,assignment,DS400-A0205,2025-04-12 20:44:10,49
A02467,S1038,DS200,discussion,DS200-D0604,2025-03-26 23:48:41,64
A02468,S1023,DS200,lecture,DS200-L0801,2025-04-21 15:09:59,18
A02469,S1002,MATH150,video,MATH150-V0702,2025-04-07 14:21:51,2
A02470,S1005,DS400,assignment,DS400-A0801,2025-02-15 01:43:27,85
A02471,S1006,DS200,reading,DS200-R0202,2025-03-29 08:47:19,32
A02472,S1049,CS301,discussion,CS301-D0704,2025-03-25 12:31:46,73
A02473,S1042,CS301,quiz,CS301-Q0105,2025-03-24 16:06:58,61
A02474,S1014,CS101,video,CS101-V0704,2025-04-29 14:13:26,62
A02475,S1015,CS101,discussion,CS101-D0302,2025-03-16 09:11:16,84
A02476,S1025,CS101,quiz,CS101-Q0605,2025-03-25 08:53:19,69
A02477,S1040,CS301,assignment,CS301-A0904,2025-03-08 02:06:59,31
A02478,S1041,DS200,assignment,DS200-A1003,2025-02-21 13:59:07,15
A02479,S1039,CS101,assignment,CS101-A0703,2025-03-03 20:24:14,25
A02480,S1002,DS400,assignment,DS400-A1003,2025-02-19 12:17:29,30
A02481,S1008,DS200,lecture,DS200-L0301,2025-03-30 18:37:20,9
A02482,S1023,CS101,reading,CS101-R0804,2025-02-28 07:24:04,37
A02483,S1037,CS301,reading,CS301-R0801,2025-04-11 21:35:50,7
A02484,S1001,DS200,quiz,DS200-Q0904,2025-03-12 06:50:27,40
A02485,S1020,DS400,assignment,DS400-A0704,2025-03-12 19:07:19,39
A02486,S1037,CS301,discussion,CS301-D0803,2025-04-28 18:41:25,12
A02487,S1027,DS200,quiz,DS200-Q0604,2025-04-09 22:12:04,5
A02488,S1017,MATH150,lecture,MATH150-L0104,2025-02-25 14:06:06,46
A02489,S1021,DS200,quiz,DS200-Q0401,2025-03-31 01:04:35,50
A02490,S1018,DS400,quiz,DS400-Q1002,2025-03-18 23:03:47,57
A02491,S1006,CS101,assignment,CS101-A1003,2025-02-15 04:58:54,73
A02492,S1045,CS301,video,CS301-V0602,2025-02-06 16:22:28,89
A02493,S1024,DS400,quiz,DS400-Q0102,2025-03-09 14:26:37,45
A02494,S1008,DS200,discussion,DS200-D0304,2025-03-14 00:30:35,87
A02495,S1014,CS301,reading,CS301-R0401,2025-04-25 17:19:04,41
A02496,S1040,MATH150,discussion,MATH150-D1005,2025-04-24 11:25:23,73
A02497,S1049,MATH150,discussion,MATH150-D0703,2025-05-02 10:44:48,37
A02498,S1027,CS301,video,CS301-V0503,2025-04-16 01:13:07,34
A02499,S1019,DS200,reading,DS200-R0501,2025-04-19 17:44:12,40
A02500,S1040,CS101,quiz,CS101-Q1005,2025-03-31 01:36:02,32
A02501,S1049,DS400,video,DS400-V0503,2025-03-30 00:30:26,58
A02502,S1019,DS200,discussion,DS200-D0504,2025-02-27 11:36:39,3
A02503,S1034,DS400,video,DS400-V0302,2025-02-06 12:10:39,76
A02504,S1022,DS400,quiz,DS400-Q0305,2025-04-13 01:31:16,62
A02505,S1047,DS200,discussion,DS200-D0905,2025-03-30 10:34:04,35
A02506,S1007,DS200,video,DS200-V0201,2025-04-29 16:36:01,74
A02507,S1029,DS200,lecture,DS200-L0301,2025-04-26 09:51:08,62
A02508,S1049,CS101,quiz,CS101-Q0603,2025-04-30 04:18:05,67
A02509,S1023,DS200,reading,DS200-R0703,2025-03-06 13:26:32,61
A02510,S1038,DS200,video,DS200-V0102,2025-02-02 20:36:05,6
A02511,S1020,MATH150,discussion,MATH150-D0703,2025-03-10 21:53:18,9
A02512,S1010,DS400,video,DS400-V1001,2025-04-22 18:33:45,4
A02513,S1010,MATH150,lecture,MATH150-L0301,2025-02-21 16:22:24,60
A02514,S1022,CS301,reading,CS301-R0905,2025-03-11 21:26:03,25
A02515,S1022,DS400,reading,DS400-R0801,2025-03-27 19:02:53,56
A02516,S1006,DS400,discussion,DS400-D0401,2025-02-27 05:18:45,47
A02517,S1036,MATH150,video,MATH150-V0503,2025-03-12 08:57:04,50
A02518,S1015,CS101,lecture,CS101-L0405,2025-03-27 08:13:10,48
A02519,S1004,DS200,reading,DS200-R0302,2025-04-23 08:12:04,53
A02520,S1011,DS200,lecture,DS200-L0402,2025-03-03 23:20:30,59
A02521,S1019,DS200,reading,DS200-R0702,2025-04-06 13:34:14,14
A02522,S1002,MATH150,video,MATH150-V0805,2025-03-14 05:32:32,65
A02523,S1048,CS301,discussion,CS301-D0101,2025-03-27 11:34:20,84
A02524,S1021,DS200,discussion,DS200-D0504,2025-04-16 00:09:22,75
A02525,S1004,DS200,assignment,DS200-A0204,2025-03-16 09:53:55,37
A02526,S1005,CS301,reading,CS301-R0401,2025-03-03 04:51:54,27
A02527,S1021,CS101,video,CS101-V0405,2025-04-19 22:56:16,47
A02528,S1004,DS200,video,DS200-V0905,2025-03-01 02:08:38,55
A02529,S1026,MATH150,video,MATH150-V0803,2025-04-13 17:33:32,21
A02530,S1013,DS200,video,DS200-V0902,2025-04-03 10:02:19,30
A02531,S1001,DS200,lecture,DS200-L0303,2025-03-12 19:57:31,74
A02532,S1007,DS200,video,DS200-V0102,2025-02-04 00:06:40,29
A02533,S1013,MATH150,quiz,MATH150-Q0804,2025-02-08 10:43:35,89
A02534,S1008,CS301,quiz,CS301-Q0601,2025-03-16 08:28:00,55
A02535,S1010,CS301,discussion,CS301-D1003,2025-04-15 18:39:29,41
A02536,S1016,CS101,video,CS101-V0503,2025-02-22 07:40:51,8
A02537,S1006,DS200,video,DS200-V1005,2025-04-17 14:10:57,34
A02538,S1032,DS200,video,DS200-V0102,2025-02-28 04:03:33,17
A02539,S1003,DS200,discussion,DS200-D0504,2025-02-08 11:36:47,75
A02540,S1048,CS101,lecture,CS101-L0802,2025-02-17 17:41:25,85
A02541,S1009,MATH150,lecture,MATH150-L0601,2025-03-16 12:40:38,53
A02542,S1017,DS400,quiz,DS400-Q0204,2025-04-05 05:20:38,82
A02543,S1045,CS301,reading,CS301-R0504,2025-02-12 03:37:21,80
A02544,S1039,DS200,reading,DS200-R0104,2025-03-08 19:13:43,82
A02545,S1035,DS200,discussion,DS200-D0802,2025-04-19 10:32:34,87
A02546,S1031,DS200,reading,DS200-R0901,2025-02-19 08:04:24,20
A02547,S1021,DS400,lecture,DS400-L1003,2025-03-11 06:41:12,51
A02548,S1049,DS400,reading,DS400-R0505,2025-04-13 05:36:55,19
A02549,S1016,CS301,video,CS301-V0404,2025-03-29 13:03:08,10
A02550,S1012,CS101,video,CS101-V0201,2025-02-06 10:47:03,16
A02551,S1034,CS301,discussion,CS301-D0102,2025-04-10 12:47:41,45
A02552,S1045,DS400,quiz,DS400-Q1001,2025-04-07 21:13:44,10
A02553,S1030,CS101,quiz,CS101-Q0501,2025-04-20 08:15:18,81
A02554,S1015,DS400,video,DS400-V0601,2025-03-30 22:29:54,80
A02555,S1040,MATH150,assignment,MATH150-A0602,2025-03-31 22:46:49,41
A02556,S1048,CS101,quiz,CS101-Q0202,2025-02-18 21:52:36,19
A02557,S1032,CS301,assignment,CS301-A0502,2025-02-23 06:17:23,72
A02558,S1030,DS200,video,DS200-V0103,2025-04-26 02:14:29,38
A02559,S1010,DS200,lecture,DS200-L0702,2025-03-10 11:07:45,87
A02560,S1021,MATH150,discussion,MATH150-D0702,2025-05-01 02:31:00,25
A02561,S1048,CS101,assignment,CS101-A0902,2025-02-21 12:27:02,38
A02562,S1019,MATH150,quiz,MATH150-Q0103,2025-03-22 15:08:39,67
A02563,S1032,DS400,discussion,DS400-D1003,2025-02-03 00:17:24,35
A02564,S1030,CS101,video,CS101-V0103,2025-04-02 11:17:56,88
A02565,S1025,DS400,assignment,DS400-A0601,2025-04-02 07:10:09,41
A02566,S1013,CS301,quiz,CS301-Q0505,2025-04-11 00:40:57,24
A02567,S1026,CS301,assignment,CS301-A0402,2025-04-28 01:59:38,77
A02568,S1048,MATH150,quiz,MATH150-Q0403,2025-02-19 19:58:31,58
A02569,S1032,CS301,reading,CS301-R0302,2025-05-01 10:09:09,46
A02570,S1037,DS200,lecture,DS200-L0701,2025-04-28 21:02:27,52
A02571,S1023,DS400,lecture,DS400-L0305,2025-02-14 20:45:05,4
A02572,S1042,MATH150,discussion,MATH150-D0302,2025-03-31 09:37:06,37
A02573,S1008,CS101,reading,CS101-R0702,2025-02-05 22:53:21,20
A02574,S1038,MATH150,reading,MATH150-R1004,2025-02-24 10:54:09,56
A02575,S1016,CS301,assignment,CS301-A0304,2025-02-18 14:33:16,80
A02576,S1047,MATH150,assignment,MATH150-A0301,2025-03-15 18:18:38,49
A02577,S1005,MATH150,assignment,MATH150-A0505,2025-03-23 19:29:57,4
A02578,S1042,DS400,reading,DS400-R0202,2025-02-21 18:03:26,14
A02579,S1015,DS400,lecture,DS400-L0103,2025-03-29 14:12:05,69
A02580,S1015,DS200,lecture,DS200-L0202,2025-04-25 10:44:34,20
A02581,S1007,DS200,lecture,DS200-L0603,2025-03-23 12:29:05,85
A02582,S1008,MATH150,discussion,MATH150-D0304,2025-03-26 15:13:56,54
A02583,S1035,CS301,quiz,CS301-Q0501,2025-02-11 23:13:09,75
A02584,S1008,DS400,reading,DS400-R0505,2025-03-26 00:46:15,8
A02585,S1025,MATH150,reading,MATH150-R0301,2025-02-06 00:08:40,50
A02586,S1012,DS400,discussion,DS400-D0804,2025-04-04 20:13:40,68
A02587,S1031,DS200,reading,DS200-R0903,2025-04-18 04:59:34,50
A02588,S1041,CS301,reading,CS301-R0703,2025-04-18 02:58:17,16
A02589,S1039,CS301,assignment,CS301-A0302,2025-03-02 15:06:29,85
A02590,S1012,CS101,discussion,CS101-D0304,2025-04-21 09:14:51,19
A02591,S1012,CS101,video,CS101-V0301,2025-03-03 13:06:51,89
A02592,S1005,CS101,reading,CS101-R0305,2025-02-26 10:18:29,69
A02593,S1014,CS101,reading,CS101-R0805,2025-05-01 21:46:32,73
A02594,S1050,CS101,lecture,CS101-L0805,2025-03-17 05:22:38,20
A02595,S1049,CS301,discussion,CS301-D1005,2025-04-02 09:14:25,36
A02596,S1037,DS400,lecture,DS400-L0305,2025-04-10 16:06:12,26
A02597,S1008,DS400,lecture,DS400-L0102,2025-04-27 20:15:02,56
A02598,S1028,CS301,lecture,CS301-L0301,2025-02-07 22:18:00,1
A02599,S1023,DS200,assignment,DS200-A0305,2025-03-06 13:24:05,25
A02600,S1035,CS301,video,CS301-V0201,2025-03-05 02:41:36,81
A02601,S1003,MATH150,video,MATH150-V0502,2025-04-28 22:08:41,68
A02602,S1016,DS400,assignment,DS400-A0103,2025-03-27 13:51:36,89
A02603,S1011,CS301,discussion,CS301-D0305,2025-04-17 08:52:44,79
A02604,S1004,CS101,quiz,CS101-Q0705,2025-04-10 14:14:00,56
A02605,S1011,CS301,quiz,CS301-Q0402,2025-02-19 02:05:19,72
A02606,S1014,DS400,discussion,DS400-D0702,2025-02-22 16:43:25,62
A02607,S1027,CS101,discussion,CS101-D0601,2025-04-28 15:06:01,81
A02608,S1035,CS301,video,CS301-V0704,2025-02-12 01:01:19,32
A02609,S1028,DS400,reading,DS400-R0201,2025-02-09 02:15:23,25
A02610,S1010,DS400,video,DS400-V0402,2025-04-12 11:24:53,78
A02611,S1010,CS101,assignment,CS101-A0905,2025-04-13 20:29:17,29
A02612,S1023,DS200,quiz,DS200-Q1001,2025-03-25 04:04:54,62
A02613,S1021,CS101,quiz,CS101-Q0804,2025-03-11 07:32:17,13
A02614,S1042,CS101,quiz,CS101-Q0605,2025-02-18 02:10:33,1
A02615,S1041,DS400,discussion,DS400-D0203,2025-02-25 21:19:17,10
A02616,S1040,DS200,quiz,DS200-Q1004,2025-03-13 15:42:57,15
A02617,S1030,DS400,assignment,DS400-A0203,2025-03-31 11:41:46,54
A02618,S1038,DS400,assignment,DS400-A0405,2025-04-10 03:13:04,39
A02619,S1023,CS301,video,CS301-V0102,2025-04-10 23:31:40,51
A02620,S1025,MATH150,assignment,MATH150-A0705,2025-03-11 04:48:38,22
A02621,S1040,MATH150,discussion,MATH150-D0202,2025-03-05 07:08:16,58
A02622,S1014,MATH150,discussion,MATH150-D0905,2025-03-28 18:38:46,21
A02623,S1022,MATH150,video,MATH150-V1003,2025-04-08 00:50:50,56
A02624,S1041,CS101,quiz,CS101-Q0502,2025-03-30 02:51:57,78
A02625,S1002,CS301,reading,CS301-R0802,2025-04-17 03:06:49,80
A02626,S1027,CS301,discussion,CS301-D0501,2025-04-17 02:16:09,57
A02627,S1037,DS400,quiz,DS400-Q0801,2025-03-28 11:29:46,1
A02628,S1036,DS400,quiz,DS400-Q0504,2025-02-26 14:54:32,72
A02629,S1023,DS400,discussion,DS400-D0504,2025-02-28 15:35:06,10
A02630,S1033,DS200,discussion,DS200-D0903,2025-02-12 19:10:24,53
A02631,S1030,DS200,reading,DS200-R0805,2025-04-04 00:43:51,44
A02632,S1014,CS301,assignment,CS301-A1005,2025-04-21 08:41:51,69
A02633,S1007,CS301,reading,CS301-R1005,2025-02-04 14:03:50,34
A02634,S1019,MATH150,lecture,MATH150-L1002,2025-04-07 05:33:03,82
A02635,S1033,CS301,lecture,CS301-L0602,2025-02-13 08:30:32,5
A02636,S1011,CS301,video,CS301-V0801,2025-03-12 09:19:16,52
A02637,S1019,DS400,discussion,DS400-D0101,2025-04-24 09:57:29,70
A02638,S1012,MATH150,discussion,MATH150-D0503,2025-03-24 08:48:28,14
A02639,S1050,DS200,lecture,DS200-L0905,2025-03-29 12:25:31,72
A02640,S1013,CS101,reading,CS101-R0803,2025-04-07 14:34:57,70
A02641,S1036,DS200,discussion,DS200-D1004,2025-02-27 07:13:24,14
A02642,S1036,MATH150,quiz,MATH150-Q0401,2025-02-16 08:59:59,58
A02643,S1024,CS101,lecture,CS101-L0102,2025-02-06 07:56:12,87
A02644,S1023,CS301,assignment,CS301-A0701,2025-03-31 08:47:26,77
A02645,S1023,DS200,lecture,DS200-L0604,2025-03-02 07:09:40,13
A02646,S1036,MATH150,discussion,MATH150-D0404,2025-03-26 10:23:28,86
A02647,S1019,CS301,quiz,CS301-Q1001,2025-03-22 16:11:36,62
A02648,S1047,CS101,assignment,CS101-A0205,2025-03-19 17:00:28,21
A02649,S1027,CS101,lecture,CS101-L0202,2025-03-15 09:36:04,48
A02650,S1045,CS101,lecture,CS101-L0403,2025-05-02 02:11:49,38
A02651,S1020,MATH150,video,MATH150-V1005,2025-02-06 01:44:32,51
A02652,S1031,MATH150,assignment,MATH150-A0604,2025-03-28 02:37:07,52
A02653,S1024,DS200,reading,DS200-R0104,2025-02-15 15:15:29,17
A02654,S1008,MATH150,reading,MATH150-R1005,2025-03-16 05:19:01,62
A02655,S1009,MATH150,quiz,MATH150-Q0302,2025-04-25 21:28:21,24
A02656,S1008,DS400,lecture,DS400-L0602,2025-02-22 18:58:18,82
A02657,S1042,MATH150,quiz,MATH150-Q0103,2025-03-22 07:27:21,40
A02658,S1031,CS301,reading,CS301-R0903,2025-04-09 08:28:19,42
A02659,S1024,DS400,video,DS400-V1004,2025-03-05 13:09:39,22
A02660,S1007,DS200,discussion,DS200-D0403,2025-02-02 11:09:18,63
A02661,S1006,DS200,reading,DS200-R0603,2025-02-23 01:16:42,14
A02662,S1011,DS400,lecture,DS400-L0102,2025-03-12 03:54:45,17
A02663,S1043,DS200,lecture,DS200-L0204,2025-02-24 20:46:33,82
A02664,S1010,CS301,quiz,CS301-Q0304,2025-04-17 20:45:00,35
A02665,S1035,DS400,assignment,DS400-A0405,2025-03-07 12:20:27,72
A02666,S1021,MATH150,discussion,MATH150-D0602,2025-02-19 10:33:25,75
A02667,S1043,MATH150,video,MATH150-V0602,2025-04-12 01:52:34,41
A02668,S1007,CS301,lecture,CS301-L0903,2025-03-21 08:58:08,48
A02669,S1040,CS101,quiz,CS101-Q0201,2025-03-06 11:50:05,7
A02670,S1034,CS101,reading,CS101-R0505,2025-02-10 21:02:23,34
A02671,S1029,CS301,reading,CS301-R0504,2025-02-24 05:36:45,47
A02672,S1041,DS200,reading,DS200-R0303,2025-03-16 10:22:45,68
A02673,S1047,MATH150,lecture,MATH150-L0801,2025-03-08 11:24:51,75
A02674,S1020,DS400,quiz,DS400-Q0403,2025-03-01 23:14:28,78
A02675,S1014,CS101,reading,CS101-R0404,2025-03-23 10:34:54,69
A02676,S1002,DS200,video,DS200-V0205,2025-02-23 00:22:26,54
A02677,S1006,CS101,assignment,CS101-A0402,2025-04-23 00:28:33,83
A02678,S1034,DS400,video,DS400-V0701,2025-03-23 16:15:18,61
A02679,S1033,DS400,video,DS400-V0901,2025-03-08 02:36:16,23
A02680,S1031,DS400,quiz,DS400-Q0401,2025-03-01 13:35:07,72
A02681,S1028,DS200,reading,DS200-R0203,2025-02-19 11:56:33,16
A02682,S1029,MATH150,quiz,MATH150-Q0602,2025-05-02 20:01:06,42
A02683,S1047,DS200,quiz,DS200-Q0901,2025-02-11 17:30:03,66
A02684,S1037,CS101,reading,CS101-R0704,2025-02-20 02:58:39,38
A02685,S1018,CS301,quiz,CS301-Q0204,2025-03-16 20:28:30,49
A02686,S1011,DS400,quiz,DS400-Q1001,2025-03-04 00:11:25,29
A02687,S1014,CS301,video,CS301-V1005,2025-03-29 18:09:05,33
A02688,S1025,CS301,reading,CS301-R0601,2025-04-02 01:22:35,76
A02689,S1037,DS400,lecture,DS400-L0101,2025-02-06 13:17:46,69
A02690,S1039,DS400,reading,DS400-R0802,2025-03-29 22:27:25,3
A02691,S1035,DS200,assignment,DS200-A0602,2025-02-11 02:45:24,11
A02692,S1035,DS400,quiz,DS400-Q0903,2025-04-30 16:48:04,37
A02693,S1011,MATH150,quiz,MATH150-Q0505,2025-04-18 06:15:09,67
A02694,S1020,DS400,assignment,DS400-A1004,2025-03-30 11:02:19,48
A02695,S1029,DS200,discussion,DS200-D0604,2025-03-05 18:36:13,82
A02696,S1046,DS400,reading,DS400-R0902,2025-03-24 04:40:54,15
A02697,S1038,CS101,video,CS101-V0301,2025-03-16 16:46:48,75
A02698,S1030,DS400,discussion,DS400-D0202,2025-03-02 22:12:16,68
A02699,S1035,DS200,assignment,DS200-A1004,2025-04-30 03:04:48,11
A02700,S1030,CS101,reading,CS101-R1005,2025-03-02 22:13:32,34
A02701,S1022,CS101,reading,CS101-R0404,2025-03-22 01:28:51,21
A02702,S1034,CS301,discussion,CS301-D0201,2025-02-19 13:32:27,28
A02703,S1041,CS101,video,CS101-V0905,2025-03-07 01:11:18,56
A02704,S1035,CS101,lecture,CS101-L1002,2025-04-02 01:45:24,63
A02705,S1035,CS101,reading,CS101-R0605,2025-02-02 23:23:17,3
A02706,S1048,DS400,assignment,DS400-A1002,2025-04-23 18:52:31,14
A02707,S1029,CS301,discussion,CS301-D0103,2025-03-04 12:22:48,19
A02708,S1036,CS301,quiz,CS301-Q1002,2025-02-23 07:55:07,48
A02709,S1006,MATH150,assignment,MATH150-A0905,2025-04-15 18:33:05,3
A02710,S1049,CS301,assignment,CS301-A0103,2025-02-20 19:40:43,17
A02711,S1044,CS301,lecture,CS301-L0201,2025-03-29 18:20:29,31
A02712,S1038,CS101,lecture,CS101-L0405,2025-02-14 01:42:42,74
A02713,S1031,MATH150,video,MATH150-V0603,2025-02-13 15:29:16,32
A02714,S1047,CS301,lecture,CS301-L1001,2025-04-09 20:56:19,68
A02715,S1021,DS400,lecture,DS400-L0901,2025-02-06 00:27:43,37
A02716,S1021,CS101,video,CS101-V0502,2025-04-12 06:08:33,60
A02717,S1014,CS301,lecture,CS301-L0605,2025-03-22 01:07:49,27
A02718,S1025,CS301,video,CS301-V0801,2025-02-22 22:38:56,89
A02719,S1023,DS400,assignment,DS400-A1004,2025-03-29 01:16:36,32
A02720,S1014,MATH150,video,MATH150-V1001,2025-04-11 06:05:50,1
A02721,S1041,MATH150,discussion,MATH150-D0604,2025-02-10 15:27:02,47
A02722,S1041,MATH150,quiz,MATH150-Q0401,2025-04-06 01:04:36,43
A02723,S1025,CS301,video,CS301-V1004,2025-03-29 00:41:38,24
A02724,S1023,MATH150,lecture,MATH150-L0204,2025-03-02 01:05:15,32
A02725,S1026,DS400,lecture,DS400-L0305,2025-05-01 07:44:27,31
A02726,S1031,CS301,video,CS301-V0801,2025-04-25 21:49:35,21
A02727,S1035,DS400,quiz,DS400-Q0704,2025-02-02 07:50:40,44
A02728,S1016,MATH150,video,MATH150-V0901,2025-03-10 13:03:21,33
A02729,S1017,CS101,assignment,CS101-A0701,2025-02-05 06:23:33,14
A02730,S1040,CS301,reading,CS301-R0403,2025-03-25 20:31:43,82
A02731,S1020,CS301,reading,CS301-R0103,2025-02-13 22:53:28,5
A02732,S1013,DS400,discussion,DS400-D0102,2025-03-21 11:40:30,28
A02733,S1001,MATH150,video,MATH150-V0804,2025-02-22 02:50:13,55
A02734,S1009,DS400,lecture,DS400-L0503,2025-04-08 13:07:36,35
A02735,S1030,CS101,discussion,CS101-D1002,2025-03-31 08:20:00,41
A02736,S1014,CS101,discussion,CS101-D0705,2025-04-20 06:44:26,6
A02737,S1027,CS301,quiz,CS301-Q0505,2025-04-03 17:14:00,89
